315,還有，最不期望的就是這種比爛的砲火！,car,2.5,7.5
316,爛到最後，大家都一起爛了！,car,3.25,6.142857143
317,都只剩下2SRS，這對消費者來說，是「福」還是「禍」呢？本文的目的，只是給想要Camry的準車主！,car,4.777777778,5.166666667
318,了解到它是一部主動安全缺乏的機器！,car,3.8,5.142857143
319,請注意且小心的操控它！,car,5.333333333,5.375
320,不要輕易的挑戰它的極限！,car,4.25,6.142857143
321,安全~是唯一回家的路！,car,5.625,3.5
322,樓主，TOYOTA版的護衛隊惡劣出了名對TOYOTA車子上網抱怨瑕疵的，就是群起圍剿口誅筆伐、譏諷耶瑜建議你的文章，最好再補些照片、工單等證據，貼上來mobile01來大家就有公評不要理會toyota護衛隊的惡毒言語一些拿工讀金還沒不起車的人而已)可以的話進線0800記得錄音存證)如果它們相應不理，接著下來再找媒體、消保官協助toyota的自衛隊，品行真是太差了可憐買它們家車子，安全配備差價格貴，還得忍受自衛隊的戲弄。惡劣,car,3,7.555555556
323,樓主我只開過一次ToyataAltis我完全無法認同其造車理念整個軟角到不行如前面有人說它是一台無趣的車對許多人來說它充其量就是一台有鐵殼的移動工具但如果這是你的人生的第一台車長輩有出錢那就乖乖的買Altis...保值好養慢慢開練練開車技術努力賺錢以後直接換更好更安全的進口車在台灣只有進口車有國外公開抽測的撞擊測試報告國產車都沒有開Altis有鐵殼包著遮風避雨至少比騎車安全多了,car,4.625,4.875
324,舊引擎跟萬年4AT的油耗極限大概就在那裡這點你說的沒錯但同一時期的競爭車端出的牛肉可不是萬年4AT與那種油耗不談冷門競爭車就談一般認定的大宗競爭對手ColtPlus也是約莫06~07年上市，用的是CVTFit約07~08年上市，用的是5AT油耗自然勝過Yaris這就是他牌所端出的牛肉若撇開品牌光環Yaris在這點是沒啥競爭力的Yaris跟這些競爭車在同一時間點比拚卻要消費者去原諒他那萬年4AT所帶來的不佳油耗這是沒什麼道理的,car,3.444444444,6
325,我是2010年3月購入的，近一個月我的車也開始發現有冷氣開啟異味（酸味）問題，看來這問題並不是個案，和泰應該重視並給消費者一個滿意的說明和提出積極有效的解決方式，而不是任由保養廠以一些無效作法暫時安撫消費者，如無持續善意解決，恐又要演成集體消費糾紛事件了，相信亦非和泰公司所樂見。,car,3,5.833333333
326,建議一下目前因為你都還是吃住家中但是我覺得應該要將夫妻倆的所得提出一部份拿給家裡比較實在畢竟養一台車不是說有頭款有能力繳貸款就可以搞定的事情事後的保養費、保險費、油錢、稅金都是一筆開銷再說個難聽一點的話要是好死不死A到的話那筆開銷更會讓你頭大假使不需貸款可以直接購入的話當然我會建議你可以買假如要貸款的話買台機車給老婆比較好不會騎只好慢慢教他,car,5,4.857142857
327,不只RAV4吧，我朋友的2007買的ALTIS新車3個月不到)味道就很明顯了，因為我親身體驗過，我覺得ALTIS狀況比我自己使用的RAV4還嚴重，我的RAV4半年了，至少目前還沒有味道。,car,4.222222222,5
328,不過SUVLIFERAV4討論區不少車主也有反映這問題，我想應該是TOYATA通病不過也有開1-2年也沒有味道的，我想用車習慣、環境也有差吧。,car,4.5,3.5
329,不過沒味道的車友大多有關A/C後再送風個1-2分鐘的習慣我就是)，建議車友可以試試看會不會有改善。,car,5.111111111,3.375
330,如果我是你我仍然會選擇現在你這樣的生活不關有多少艱難的時刻但都以溫馨的語言描述過去生活就好像澳洲的海洋和陽光美好而燦爛有安東尼蚊子的陪伴漫長的時光也不再難熬我有2本1本自己的一本送給遠在日本的男朋友希望他在是失望難過傷心的時候看看安東尼的字在這個世界上有很多像他們一樣的孩子有安東尼有我陪?,car,6.25,3.833333333
331,那為啥國外會用新的引擎，而不用舊的？難道外國人比較喜歡嚐鮮？還是說比較喜歡解決問題？舊車殼也沒啥不好，為啥要換？又不是每個人都是大畫家，對於美感都非常重視...XP也沒啥不好，為啥要出Vista？說穿了，這就是人性...大家都對新的事物會比較好奇...而且會推出新的產品，一定有比舊的產品在某些部份有更進步的地方，不然就不用花費大量研發成本，去推出新產品了，就一直用舊的就好啦，廠商也樂的輕鬆...,car,4.666666667,6
332,偶像劇：一定是醜女配有錢的帥哥，不然就是醜男配美女。,car,5,4.333333333
333,這是為了讓普通男孩、女孩有幻想的空間。,car,5.333333333,4.571428571
334,假如拓海的車子是GTR，然後跑贏86，你會看嗎？你會覺得刺激嗎？你會覺得神勇嗎？所以劇情通常拿不可能的邏輯，去引造所謂的刺激與入迷。,car,4,5.285714286
335,壓縮機使用電子可變開關控制,car,5.125,5
336,光是那隻開關就不太便宜了，一個壓縮機破萬是正常的!不用擔心買到車王,car,5,5.444444444
337,不要光注意它的好省油、輕便、便宜、耐用...)，也要注意車商所不願告訴你的真相主被動安全缺乏所以，當這些車主主被動安全配備不足)，面對這些安全性的議題！,car,5,4.857142857
338,請嚴肅的，認真的面對！,car,5.444444444,6.1
339,這些配備，或許將來可以救你一命，甚至救其他人的命！,car,6.125,5.142857143
340,看了太多的爭論了但ToyotaAltis的銷量真的很可觀，我對它沒有偏見，可惜的是太多人開了，幾乎滿街都是...如果可以稀有點，也是台不錯的靚車...題外話，買賣就是願打願挨，所以安全性、油耗有的沒有的考量都在個人，我想是沒什麼好爭的，真的要爭取的是薪水吧?,car,4.111111111,5.375
341,Toyota賣了這麼多車，是否要釋出多一點的利潤給旗下的員工?,car,4.285714286,5.75
342,當然是包含技師、業務各種員工，這樣對台灣的經濟才有幫助...,car,6,5.285714286
343,謝謝熱心朋友你們的關心與建議。,car,6,3.833333333
344,大家的建議與分享的結論看起來沒啥問題，我想問題的解決因該不會有問題，或遺症。,car,5.285714286,3.555555556
345,我不是那台小黃，我想保養廠我就保留，因使用TOYOTA以10多年。,car,5.111111111,4.142857143
346,也在原廠保養，遇到這事還真是第一次。,car,3.777777778,5.444444444
347,是有一些不爽為什麼不撞我的舊車卻偏偏撞我的新車。,car,3.125,6.375
348,之所以有疑慮是因為這些保養的人都是熟面孔了，不過今年這些老師不見好多，沒想到之前私底下爾有聽到抱怨原來是真的還走這麼多人，所以我才有疑慮。,car,4,4.777777778
349,這位大大，我想你誤會我的意思了，我原文的意思是把護衛隊會拿來反駁樓主的理由都列出來，我裡面寫的每個理由都是我在這個版看到人家每每拿出安全性來質疑時他們提出的理由，你不妨多在這個優質的版多多閒晃，到目前為止我看到說某F牌妥善率很差、常常維修的大多是聽朋友說、家人說、長輩說的!希望可以換點新花樣，例如聽二奶說、聽細姨說，我想會比較新鮮!,car,3.75,6
350,可能你剛好沒遇過那段強風吧，我週週往返新竹-台南和美那段風真的強，但是要看季節，並不是每天都是這種大風，最近12月份風很大有時還會被雙面巴來巴去.....FIT的懸吊與yaris比差不到哪去尤其後懸也是用廉價的非獨立式懸吊。,car,4.222222222,4
351,你要說FIT超控好嘛就是跟yaris一樣好,car,5.375,3.625
352,目前新一代CAMRY的旗艦定位車款就只有2.5G車型可以擔任了...搭載於CAMRY上的足踏式駐煞車是機械式的，踩第一次鎖定，踩第二次就能釋放駐煞車了非常感謝大家的熱烈回應，小編必須要做的是盡量將新車的細節分享給大家，當然每個人都有所偏好，有些人若是不喜歡送他也不願開...買車是看需求，各種級距車型鎖定的客層與定位也不盡相同尤其現在安全防護意識抬頭，CAMRY此次改款能否持續擄獲人心？相信之後的銷售量會給大家答案的～,car,5.777777778,5
353,如題小弟國中時腳踏車曾被偷到現在買了人生的第一台車altis也還是有陰影週遭的親戚朋友都說我太誇張就只因為原廠的中控鎖個人認為這個沒用防君子)、原廠終級排檔鎖外小弟另外裝了鋼甲武士10代扣鎖、神眼傳訊鎖及車輪鎖若要開這台車總共要開5道鎖要開車是麻煩了點但是反之要偷這台車也要開5道鎖除非整台車拖走...請問各位大大都是如何保護愛車呢?,car,4.222222222,5
354,大哥～～有空直接開過去吧.....明顯就是在拖時間～你確定你的維修更換沒時間限制？直接殺到他們營業所比較快～最好還是在他說高雄交車時！,car,3.571428571,5.571428571
355,偷裝備~~我覺得大大你搞錯了吧!!和泰怎麼偷?,car,3.5,5.714285714
356,是日本要我們怎麼裝裝多少的不是和泰決定的豐田占了國瑞跟和泰百分六十的股份決定全都由日本人決定~~想要好的內裝好的配備好的東西請不要跟和泰講也不要跟國瑞講在01上講也沒有用~~請跟日本人講謝謝!!,car,5.375,4.375
357,很多車主抱怨新車怠速抖動嚴重----冷車時更嚴重。,car,3.25,5.666666667
358,很多車主抱怨冷氣空調有很重的酸臭味---新車時卻時有很嚴重.,car,3,4.875
359,而是要買有NCAP5顆星的認證車種....你說的話好像國產T撞到會死人的如果多花10~20萬的其他車種就不會死了我這樣解讀你的話~對嗎?,car,3.25,4.5
360,其中矛盾大家都懂....有錢大家都買雙B了，誰要國產?,car,4.125,6.125
361,似乎很多人開車整天怕車禍。,car,4.1,4
362,呵呵~傻眼了阿~!!如果整天要怕死的怕自己開車去撞人的可以考慮前面幾位大大所推的!!本人只怕別人來撞我!!我希望前面某些人出車禍時.,car,3.888888889,5.333333333
363,您喜愛的配備要炸出來喔~哈哈不要最後在某些地方時才反應.....喜歡就喜歡不喜歡就不喜歡，只會說這些廢話~!!如果只是要廢話就閃一邊吧~!!論油耗...1.8F排應該算他最耗油~我還要補充一點...有人喊A沒內鐵!!過那麼久還是不知道有沒有內鐵去爬一下文吧,car,4,6.625
364,隨你高興,car,3.222222222,5.5
365,馬2長3.9米，也才1039，上一代國產SWIFT頂級版也只有1045，還有其他我就懶得找了，認真說來yaris重量算中間範圍..另外..得了吧!還什麼對號入座,car,3.888888889,6
366,這版開口就說yaris太輕了的,car,4,4.333333333
367,這種車重比較，是給那些喜歡論斤秤兩評論車子好壞的人看，你如果沒這種重量迷思，又何必堅持yaris比較輕,car,4.666666667,5.333333333
368,當你沉浸在你無敵好正確的商業邏輯的時候有沒有轉過來認真思考一下工程邏輯是什麼？你有沒有認真正視過工程專業的堅持豐田戰本田，網路大戰至少戰了20年為什麼戰個不停沒有結論交集豐田管理出幾本書本田管理出幾本書豐田成功或者本田成功或者說誰信仰豐田的成功，誰信仰本田的成功學而不思則罔,car,4.444444444,4.142857143
369,不然怎會滿街都是你們所謂的垃圾?,car,3,6.375
370,我很喜歡老的206/306/505...只是我比較想開車，而不是跟修車廠的技師成為好朋友。,car,4.222222222,4.375
371,沒有嘛，所以第三排本來就是有時候遇到應急用的，不是日常都要坐人的嘛，那你嫌他難坐幹嘛?,car,3.666666667,5.222222222
372,雞肋沒錯啊但有時有好過沒有有時遇到就是要用就知道他好用，至少RAV4遇到那種狀況你連第三排好不好坐都不用討論了而且樓主已經說他們一家四口了不曉得第三排好不好坐有啥討論的必要,car,4,5.666666667
373,也不喜歡Toyota的設計和調性...所以我並不覺得Toyota很強大!,car,3.375,5.75
374,說實在的這一代的camryG款比我的03年的還差缺乏TRC與VSC主動安全配備就不說了而這些03年的都有我不滿意換掉的1.,car,3.125,3.666666667
375,影音設備...這個部分有改善。,car,5.444444444,2.888888889
376,喇叭這一代還是差勁透了。,car,2.777777778,6.142857143
377,電子花車轉阿轉燈亮刺人也刺己車飄軟腳晃阿晃遇水則亂甩阿甩邊開邊看大螢幕好威好猛沒在怕省油就是第一名其實也沒省多少一條命多付點油省來省去只剩油不是說他很不好只是需要被探討造車邏輯要改進不要狂賺台灣錢然後不負些責任人家改款式進步你屌改款偷拿掉不要唬弄台灣人無敵話術騙騙去因為只要開慢慢一切都不會發生啦！,car,2.125,7.25
378,請注意是定期運轉而非每日運轉，其實只要下雨天就必須開冷氣來除玻璃起霧就可以了，或是每週開一次冷氣，冷天開冷氣一樣會增加油耗，而且是脫褲子放屁多此一舉，先把空氣經過冷氣風箱把空氣變冷，再經過暖氣風箱把冷空氣加熱，吹出來是暖氣，所以除了因下雨需第一段把空氣變冷加除濕外，其他時候無須用壓縮機去做空氣變冷的動作。,car,4.125,5.285714286
379,靠政府保護與善良勤奮的中產百姓來賺錢。,car,5,4.222222222
380,你果然沒常上01做功課，之前才有一篇專門討論天窗的優缺點的文章，其實車子這種東西，要買之前我都會考慮配備未來的加裝性...比如說，假設今天我不確定要不要買有天窗的車，那我會先加錢先買有天窗的車，原因很簡單，萬一買了車後，想要有天窗，我也不會後悔，但是萬一我沒買有天窗的車，以後有錢也加裝不了，但是萬一我不喜歡天窗，那也沒差，反正就把天窗隔板拉上，在車內看起來一樣跟沒天窗的車一樣...,car,4,5.625
381,我覺得你們這些再說人家派工讀生也很好笑...哪一點讓你知道他是工讀生?,car,3.333333333,6.571428571
382,不知道就別在這唬爛了~這跟那些說網路慢然後說甚麼美國速度慢歐洲速度慢澳洲速度慢...沒根據就說，結果被住在國外的說你真的出過國嗎?,car,3.375,6.444444444
383,拜託一下，人家只是比較喜歡T牌...你也不用這樣子說而且...如果要說ESP跟氣囊...ACCORD跟TEANA這幾台~都是要最高階的車子才有的~想問一下這幾台是否也差不多?,car,4.666666667,5.428571429
384,無知吧!怎麼會有人說Altis好?,car,3.333333333,6.666666667
385,不過Camry或是以前進口的Coronalla及純進口的都還算不錯,car,6,5
386,一年要多花20萬養車我也願意因為我的命超過了這個價位,car,5.666666667,6
387,小弟趁今天去保養車子時，順便跟原廠員工聊天小弟想了解一件事，ALLnewCamry的配備這次這麼差，倒底是日本原廠的意思，還是台灣總代理的意思員工也很誠實的說是台灣總代理的意思所以小弟差點誤會日本原廠和泰啊台灣人民的生命這麼不值錢嗎不值到連安全配備也要拿掉嗎，還不能選配連原廠員工都很失望,car,2.875,6.333333333
388,依照你的停車照片看來，加上你又強調沒有逆向停車，所以你被撞擊點應該是在牆壁這邊，既然是牆壁這邊，理應遭撞擊應該是另一邊才對，怎麼會是牆壁這一邊，在怎樣都不可能會有這樣的撞擊才對樓主是否形容錯誤,car,3.857142857,5.428571429
389,你不會看嗎我是積極想看啊你看不懂嗎樓主比我忙很多要上班要客戶要妻小我也沒挑釁啊挑釁是說我油耗比他強才叫挑釁好嗎我是想改買T牌才想看啊你沒看我貼出一堆好康的喔我百分之一萬要測試的啊你那麼挺樓主那你請他出來或你有加入贏了你也有的分如何我找臺階下咧你要不要也來參一腳一起看看休旅車最強境界啊,car,3.428571429,7
390,我想明眼人都知道，就當廣告來看！,car,4.111111111,5.428571429
391,其實，大蟒也並非這麼完美，還是有很多缺點的！,car,4.333333333,4.375
392,所以，沒任何東西是完美的，勇於面對自己的缺點，不要老想操縱這些媒體，來欺騙這些消費者！,car,3.125,6.428571429
393,當然只能靠私下的交情多交些汽修科的朋友只有好處不會有壞處啦汽修科在汽車版上應該要得到相當程度的尊重才對哪天台灣尊重高職畢業的技術人員可以像尊重大學裡的博士一樣那我們的工業水準就可以跟歐美媲美了,car,6.285714286,6.166666667
394,正面對撞結果現代車引擎蓋只凹一半，駕駛幾乎沒受傷vios好像連駕駛艙都完全潰縮駕駛就夾死在裡面你看看你看看假如低於標準的安全性，還可以販售有可能就是一個車廠是否尊重生命的表現,car,3.625,6.25
395,如果立法強制規定要有ESP跟氣囊各數要求那些賣不好的車廠會死得更慘.....換個角度想如果F牌國產也只有兩氣球無ESP....那會賣得更好還是更壞?,car,3.625,5.428571429
396,而我純粹以一個看不慣的路人的角色在發言，我不認識樓主，但願意幫他說句公道話。,car,5.142857143,5.142857143
397,因為業代希望我都打10分，他說9分以上才能拿績效獎金。,car,4.777777778,3.714285714
398,可是交車時，的確有的地方有待改善，我想打7分或8分。,car,4.5,4.375
399,又怕意見欄打太多，以後回去保養，會被車廠貼上標籤，真為難阿..,car,3.625,4.125
400,到時又被罵到臭頭說騙錢我知道VQ35的引擎蠻好的但是有錢買嗎?,car,3.111111111,5.857142857
401,請先準備200萬HONDA的引擎好~說真的沒開過~有機會真想試看看我想主要還是口袋深度才是決定一切吧NEWALTIS個人覺得還不錯~雙安四碟ABS動力足夠日常使用~保養也不錯~,car,6.125,6
402,不懂為什麼這種安全配備的車這麼多人想買單,car,3.25,5.777777778
403,油耗比安全配備還要更吸引人更重要?,car,4.222222222,5.444444444
404,一個車廠把安全配配省成這樣，還有人客要捧場?,car,2.5,6.166666667
405,建議是~又不是沒有其他更好的選擇....只能祝福各位購入的車主以上，沒有別的不好的意思，單存個人意見一個看不慣這樣欺負台灣消費著的人,car,4,4.428571429
406,小弟的RAV4是2009年6月交車，未開A/C開關前，只有送風一樣酸到不行的臭味......後來索性把冷氣空氣過濾網拿掉在試~~~結果還是一樣...到達目的地之前開送風把風箱吹乾,car,3.5,4.857142857
407,altis的天窗似乎問題不少，甚至有網友回報會漏水，所以我和樓主相反，當初就是不想要天窗，所以才選E款而不是G款至於16吋鋁圈，建議直接先換上16吋，原來的15吋再便宜賣掉就好不過16吋鋁圈只是好看並稍微增一點穩定性卻換來較高的音噪、較不舒適的乘坐感，也比較耗油所以，建議先仔細想想再做決定好些,car,4,4.375
408,這篇文章跟福特有關係嗎？孤鴻海上來你真的很會硬凹捏各國強制安裝的安全配備，如同安全帶一般只有台灣政商牛步，還是說你跟他們有一腿？擁護T牌到這種程度，也真有你的畢竟花錢買Toyota的是別人，也不是你對吧？別人家的小孩死不完如果因為你一句話讓其他消費者對安全性有了錯誤的決定甚至間接導致未來事故的發生那業報是一輩子都還不完的,car,3,6.444444444
409,話說Camry、Teana、Accocd這種大型房車要搭17吋以上的車身比例比較好看，16吋以下有點頭重腳輕的感覺!要是我不會為了省油把18吋、17吋換成16、15吋輪圈!說真的買純汽油的大型房車不要把省油考慮在裡面，不然你會開的很痛苦坐在車室內很舒服，但是一直注意油耗，心理很痛苦XD)!因為計較那一公升差1~2km是沒什麼差別的!,car,4.222222222,5.875
410,更別說出差了，一天300公里也不以為奇，相對的，引擎保持在工作溫度區間，油耗自然就會好一些。,car,5.875,4.8
411,這安全問題很像騎機車裡也常發生~安全帽與護具問題~戴全罩好還是瓜皮好~要穿護具不穿護具每個人都有自己答案~之前朋友也是大概這樣講~我慢慢騎就好沒必要戴全罩穿什護具笑死人~反正每人注重的點不一樣~有人會買就是會買~就顧好自己就好~重點只要遇過一次就知道有那些安全配備的好反正很多都是要花錢買經驗體驗就知道~,car,4.666666667,4.142857143
412,九成以上可能是假車禍詐騙!!一般汽車跟機車擦撞,car,3.375,5.857142857
413,還價錢都訂好了咧...雖然還算是行情價!但可能就是抓住價錢不算貴，怕麻煩的心理詐騙!!建議一定要找警察!!不一定是機車要賠汽車!!雖然你們沒犁田，人也沒事!突然想到:叫警察來，先開牠一張亂改大燈HID)，應該比2500貴很多!還要驗車!!可能牠會倒給你一千，抱著牠的下巴落荒而逃!,car,3.555555556,6.125
414,安全配備很重要但駕駛方式，行為也同樣重要影片中那位車主完全沒注意前方路況幾乎快撞到了才踩煞車切到右線還好當時右線沒有車不然被他撞到還真衰安全配備是輔助不要以為防彈車多安全它只能讓你躲過前波攻擊你還得想辦法駛離現場否則一樣掛點懂嗎?,car,4.857142857,5.714285714
415,「真奇怪，明明就是有很多人有這個問題，卻還是有人要護航」你也真奇怪，我的RAV4就真的沒問題，啥護航不護航！,car,3.125,6.111111111
416,謝謝樓上兩位大哥的熱心回覆我已經去原廠詢問了原因就是戶外溫度低所以空調會自動調節車內溫度後來今天開回家時戶外21度我冷氣23度我把後座出風口關掉結果前面冷氣竟然不夠冷有點溫我馬上把後座出風口打開竟然吹冷氣想說這麼奇怪前後竟然顛倒馬上把溫度調低前面的出風口就吹出冷氣了今天去原廠就檢查而已還幫我洗車算是賺到,car,6.555555556,6
417,照片很難嗎跑一段定速或下坡隨便都二三十油耗市區油耗13多是根本連踩都沒踩吧還是超扯的九二無鉛這樣好了樓主來打個賭我跟朋友上台北去油錢我們出依你前面多次油耗文章路面來開如果市區高速平均破13多我們馬上包一萬紅包如果沒有只要上本版說明真相就好休旅車載人還有市區我真的很想親眼看看是怎樣厲害的駕駛方式九二無鉛油耗13多不是不相信我們願意花錢親眼看,car,3.888888889,5.875
418,MATRIX真的是一部好車，2004年我還在美國念書時，這車剛推出，我就二話不說，把我的beetle3年租約到了，換成黑色的MATRIX....這車的好處是便宜又大碗，非常適合美國的路況，又省油，又能載東西，外型也好...真是居家旅遊必備好車呀....最記得有一次紐約下大風雪，回叔叔家時要經過一段高底起伏很大的公園路，只有大車，還有MATRIX4輪驅動，通行無阻一路平安到達，所以下在大的雪他都保護我.....到現在我回國後，還是想著我的MATRIX....,car,6.777777778,5.555555556
419,同學你說話好激動充滿了驚嘆號比我還像被撞的受害者哦我也強調我寧願相信我也沒針對台本也許是日本本田本身決定不需要內鐵的有正當理由的COSTDOWN是很合理的)為什麼沒有後內鐵..這問題就留給日本本田去回答吧還有~這裡是牛頭版討論太多H的車子有點喧賓奪主了版友們單純把這案例當成笑話笑笑就好了嘛,car,4.875,5.571428571
420,市場領先的品牌，享有發球權，高興怎麼定價就怎麼定如果這個品牌願意在安全配備上大放送，那所有的車廠就會被強迫跟進市場落後的品牌，為了突顯差異化只能不斷強化配備、降低價格，但不會改變市場的口味現在可以讓台灣汽車消費者在安全配備上更進化的角色有兩個一個是政府，一個是Toyota....前一個我不敢奢望，後一個讓我失望，就這樣,car,3,4.5
421,被側風推或打到，大家多少都有經驗，與車身流線程度，車重，車高，輪寬，動力，避震器，方向盤智慧，重力回饋設定都有相關。,car,5.111111111,3.857142857
422,個人偏好3或5門車，風壓抵抗會有較佳表現呢~不過適當駕駛很重要，減速些是應當的，握好方向盤也是應該的，一般言歐系車多較穩定性高，日系多重視都市輕鬆操控，設定取向不太相同大多數啦。,car,5.888888889,4.5
423,原廠要有能力及意願來主動研究及保修它，車主遇到這個問題已經很不舒服了，請原廠用最大的熱忱來處理。,car,3.222222222,6.333333333
424,這...這讓我覺得我的家人真是偉大。,car,6.333333333,4.833333333
425,如果是因為偷掉安全配備安全氣囊，VSC，盲點偵測系統，來壓低價格，那這種CAMRY，不要也罷。,car,3.625,5
426,但是人家國外安全氣囊都9到10顆了，和泰如果真的最多只有4顆，那我真的會很鄙視決定把氣囊拿掉的和泰高層。,car,3.125,6.375
427,車子的安全是很重要的，這些人等於是用無形的力量在殺人，新一代CAMRY一定會大賣的，但和泰卻可能讓台灣的消費者只能買到不安全的電子花車CAMRY。,car,4.125,5.5
428,因為稅制的關係，我覺得新一代CAMRY在台灣最不討喜的反而是2.5L的引擎...,car,3.5,4.428571429
429,那請問你為什麼我朋友開車場的~也都是在開T牌...真的好怪異==他不懂車~卻可以開車行~呵呵~雖然你說的是很多T牌車主，但是我想理性的跟你說...如果要喊安全性，跟穩定度...好多銷售前幾名的車子，穩定度跟操控度跟安全度都特爛~!!我問一下~!!如果今天你沒有甚麼錢~你會買啥?,car,3.666666667,5.875
430,討厭Toyota五年前開Altis，我後悔為何十年前要熱血買四安保養嚇死人的進口車。,car,3.75,5.333333333
431,在台灣，選Toyota不會後悔。,car,6,4.125
432,平常都停路邊，半年換一次機油，也沒甚麼地方故障，我從以前K6.K8.K9.VIOS都沒它好開，K9是98年出廠，朋友家有賓士車，他坐後座之後就說，坐起來的感覺像賓士，這怎麼說，其它車都要拿去填海了。,car,5.25,5
433,我在奧地利坐朋友出廠四年的賓士柴油車。距離五十公尺。還沒看到車就聽到柴油引擎聲。不知是不是歐洲賓士都比較爛。賓士車或許比較安全。但不見得好開舒適故障率低。,car,4,4
434,三O幾年前爛車頂事件是一大敗筆，連我爸都受驚了!品質不良又不負責任，但它實在好開~T的話..行銷大過一切歌后或七速，完完全全適合多數國人買車的特性；但撇開一些該有的安全科技不談，至少在設計上使得維修容易又可以少花錢，問題少~希望台灣將來會有個真正競爭的市場!目前消費者真的很吃虧。,car,3.222222222,5.625
435,這樣講就會有人說命只有一條要買就要多花點錢買安全的車如果有錢可以買好一點的進口車開起來操控好爽度又夠又拉風誰願意開國產車?,car,3.777777778,6.666666667
436,有些小毛病之完因為小弟之前在驗車場打工過大部份的2.2的車EGR;廢氣在尋環;引擎燈會亮這都很容易壞也糟糕!原場報價2棵小飛碟要10張小朋友XD反正技師建議還是不要換好了其他應該沒什麼大問題了請問小弟最近想自己更換發電機皮帶請問好換嗎?,car,4.1,4.142857143
437,這就是有潰縮和沒有潰縮的差別，也可以說是「內傷和外傷」的差別！,car,4.25,5.142857143
438,如果高速撞擊下，可能我說可能哦，想証明，反對的，請自行測試)會讓車室中的人，比較不用承受，撞擊時的衝擊力道，也增加存活機率！,car,5.5,5.875
439,打一下那種的感覺，會覺得全身都麻了的，如果大多的話，可能會震死吧！,car,4,5.5
440,不知對不對，有錯請指出，謝謝^^,car,5.555555556,4.375
441,希望藉此文章來喚醒和泰高層的良心。,car,4.142857143,6.125
442,你們可是成了潛在的傷人/殺人犯。,car,2.444444444,5.857142857
443,因為CAMRY沒有EPS，台灣一年會有多少人因此受傷/死亡。,car,3.5,5.5
444,也希望政府拿出魄力，6SRS+ESP也該成為台灣的標準配備。,car,5.222222222,6.285714286
445,難道台灣人的命不值錢嗎?,car,2.75,7.25
446,和泰今年EPS應該超過13元,car,5.75,5.555555556
447,哈~~~~想到一個原因了，因為我們都只重外表，不重內涵,car,4,4.375
448,首先謝謝大家的回覆，讓我多了一項的知識起初我也想回toyota廠更換，不過報價真的太貴了。,car,5.125,5.75
449,或許外面的不是正廠零件。,car,4.333333333,4.2
450,總之.....再次謝謝大家,car,5.777777778,3.625
451,不會吧!!!我也是讀清華高中耶!更巧的是我也是高榮線我都是坐這台好幾百萬的車上下課喔哈哈哈車子很新，司機態度很好喔!是妳爸爸喔，重點是坐起來好舒服喔...每次要上課一上車挑好自己想要的位子，舒服的坐著。,car,7.333333333,6.571428571
452,放學也一樣不過下雨的時候比較不好意思，因為都會把車是用的溼溼的在這裡我代表各位清華高中高榮線的同學說聲抱歉因為我也很愛車喔!,car,4.625,4.75
453,油耗的問題有點老生常談，管好黃金右腳，胎壓要足我是36PSI)，機油不要太濃或過量。,car,5,4.25
454,這次終於安全配備大升級，頂級兩顆變四顆，那些老是看不懂的英文縮寫，至少還有保留ABS.,car,5.75,4
455,色溫：鎢絲燈泡最燙也最耗電....LED比較省電..色澤：黃色較清晰雨天或濃霧)、白色較透亮適合黑暗)、藍色或紫色就是氣氛和炫了..紅色是警示作用..黃色是注意號誌用..所以要清晰又要透亮就是黃金光+超白光吧...但是若是用HID就得小心對焦問題...燈不是爆亮爆閃自己爽就好..避免刺瞎對向車子..造成不必要車禍.,car,5,5.625
456,有很多人改燈就是改亮到別人眼睛刺眼和痛也不管..那種就是沒車品的...真正會玩改車的人沒那麼笨..只顧自我感覺良好..^______^,car,3.222222222,6.125
457,安全與否，眾說紛紜，你之所以提出TOYOTA不安全的疑慮，就要給個建議性的解答，回文沒有必要避重就輕，不然你提出的疑慮就白費了....你跟我說等有一天你能買車時，我真的笑了..小弟很早就買車了，開的車也不怕你知道，九年前買的TOYOTAVX-4,car,4.625,4.571428571
458,不過國內遊覽車用的都是PVC仿皮悶熱又不透氣，長途搭乘的舒適性較差版大父親添購新車時不妨考慮和噶瑪蘭客運一樣的平織布椅吧客機、高鐵等長途運輸也都採用平織布椅除了視覺較有質感，舒適性也比PVC優清理方面也不像早期常用的絨布，悶熱難清理還容易卡灰塵佳豐現在好像做軌道車的座椅比較多？,car,4.375,4.5
459,我鄰居買了一台U7，我問他使用經驗，他是說配備豐富，但是如果要買，建議我再等個兩三年，等這款車的問題修正後再買，不然.......。,car,4.4,4.285714286
460,Toyota剛好相反，第一批一定用料最好，後來才會慢慢Costdown。,car,4.875,4
461,以前不也有很多車，發生失速、火燒車狀況，所以在一味強調安全時，難到動力或機電品質就無需安全檢視，當然啦~暴衝一詞，T牌也是無可推托。,car,3.75,5.428571429
462,司機也是人沒人願意拿自己生命開玩笑司機道德早就被景氣給幹掉了這兒的官員有幾個是司機出身的法規多且很多是很不合理罰金又高一般人出事了大多同情小車這兒不講道理只講大小偏偏做大車司機也要養家收入一年不如一年下延長工時是必要的累錢又少又有表哥整天拿法規找麻煩是問道德是..........,car,2.888888889,6.333333333
